sku_code,country_code,local_part_number,local_launch_date,local_discontinue_date,is_available,created_at,source_system
M44335CLL/A,KR,M44335CKH/A,2024-03-10,,Y,2026-04-17 15:11:39.238082,MDM_PRODUCT
M44335CLL/A,IN,M44335CHN/A,2024-03-24,,Y,2026-04-17 15:11:39.238085,MDM_PRODUCT
M44335CLL/A,AU,M44335CX/A,2024-03-09,,Y,2026-04-17 15:11:39.238089,MDM_PRODUCT
M44335CLL/A,NZ,M44335CX/A,2024-03-15,,Y,2026-04-17 15:11:39.238093,MDM_PRODUCT
M44335CLL/A,SG,M44335CZA/A,2024-03-10,,Y,2026-04-17 15:11:39.238097,MDM_PRODUCT
M44335CLL/A,MY,M44335CD/A,2024-04-03,,Y,2026-04-17 15:11:39.238101,MDM_PRODUCT
M44335CLL/A,TH,M44335CTH/A,2024-04-02,,Y,2026-04-17 15:11:39.238104,MDM_PRODUCT
M44335CLL/A,AE,M44335CAB/A,2024-03-19,,Y,2026-04-17 15:11:39.238108,MDM_PRODUCT
M44335CLL/A,SA,M44335CAB/A,2024-03-15,,Y,2026-04-17 15:11:39.238112,MDM_PRODUCT
M1BD425LL/A,US,M1BD425LL/A,2024-03-08,,Y,2026-04-17 15:11:39.238134,MDM_PRODUCT
M1BD425LL/A,CA,M1BD425VC/A,2024-03-09,,Y,2026-04-17 15:11:39.238138,MDM_PRODUCT
M1BD425LL/A,MX,M1BD425LM/A,2024-03-14,,Y,2026-04-17 15:11:39.238142,MDM_PRODUCT
M1BD425LL/A,BR,M1BD425BZ/A,2024-03-22,,Y,2026-04-17 15:11:39.238146,MDM_PRODUCT
M1BD425LL/A,UK,M1BD425B/A,2024-03-09,,Y,2026-04-17 15:11:39.238150,MDM_PRODUCT
M1BD425LL/A,DE,M1BD425ZD/A,2024-03-10,,Y,2026-04-17 15:11:39.238153,MDM_PRODUCT
M1BD425LL/A,FR,M1BD425NF/A,2024-03-11,,Y,2026-04-17 15:11:39.238157,MDM_PRODUCT
M1BD425LL/A,IT,M1BD425T/A,2024-03-10,,Y,2026-04-17 15:11:39.238161,MDM_PRODUCT
M1BD425LL/A,ES,M1BD425Y/A,2024-03-11,,Y,2026-04-17 15:11:39.238165,MDM_PRODUCT
M1BD425LL/A,NL,M1BD425N/A,2024-03-11,,Y,2026-04-17 15:11:39.238173,MDM_PRODUCT
M1BD425LL/A,SE,M1BD425KS/A,2024-03-11,,Y,2026-04-17 15:11:39.238177,MDM_PRODUCT
M1BD425LL/A,CH,M1BD425ZD/A,2024-03-11,,Y,2026-04-17 15:11:39.238181,MDM_PRODUCT
M1BD425LL/A,BE,M1BD425BFN/A,2024-03-16,,Y,2026-04-17 15:11:39.238184,MDM_PRODUCT
M1BD425LL/A,NO,M1BD425H/A,2024-03-16,,Y,2026-04-17 15:11:39.238188,MDM_PRODUCT
M1BD425LL/A,DK,M1BD425DK/A,2024-03-18,,Y,2026-04-17 15:11:39.238192,MDM_PRODUCT
M1BD425LL/A,FI,M1BD425KN/A,2024-03-15,,Y,2026-04-17 15:11:39.238196,MDM_PRODUCT
M1BD425LL/A,IE,M1BD425B/A,2024-03-15,,Y,2026-04-17 15:11:39.238199,MDM_PRODUCT
M1BD425LL/A,AT,M1BD425ZD/A,2024-03-18,,Y,2026-04-17 15:11:39.238203,MDM_PRODUCT
M1BD425LL/A,PL,M1BD425ZE/A,2024-03-16,,Y,2026-04-17 15:11:39.238207,MDM_PRODUCT
M1BD425LL/A,TR,M1BD425TU/A,2024-03-29,,Y,2026-04-17 15:11:39.238211,MDM_PRODUCT
M1BD425LL/A,ZA,M1BD425XA/A,2024-03-25,,Y,2026-04-17 15:11:39.238214,MDM_PRODUCT
M1BD425LL/A,IL,M1BD425HB/A,2024-03-15,,Y,2026-04-17 15:11:39.238218,MDM_PRODUCT
M1BD425LL/A,JP,M1BD425J/A,2024-03-10,,Y,2026-04-17 15:11:39.238222,MDM_PRODUCT
M1BD425LL/A,CN,M1BD425CH/A,2024-03-15,,Y,2026-04-17 15:11:39.238226,MDM_PRODUCT
M1BD425LL/A,HK,M1BD425ZP/A,2024-03-15,,Y,2026-04-17 15:11:39.238230,MDM_PRODUCT
M1BD425LL/A,TW,M1BD425FE/A,2024-03-14,,Y,2026-04-17 15:11:39.238234,MDM_PRODUCT
M1BD425LL/A,KR,M1BD425KH/A,2024-03-13,,Y,2026-04-17 15:11:39.238238,MDM_PRODUCT
M1BD425LL/A,IN,M1BD425HN/A,2024-04-05,,Y,2026-04-17 15:11:39.238242,MDM_PRODUCT
M1BD425LL/A,AU,M1BD425X/A,2024-03-11,,Y,2026-04-17 15:11:39.238245,MDM_PRODUCT
M1BD425LL/A,NZ,M1BD425X/A,2024-03-14,,Y,2026-04-17 15:11:39.238249,MDM_PRODUCT
M1BD425LL/A,SG,M1BD425ZA/A,2024-03-09,,Y,2026-04-17 15:11:39.238253,MDM_PRODUCT
M1BD425LL/A,MY,M1BD425D/A,2024-03-25,,Y,2026-04-17 15:11:39.238257,MDM_PRODUCT
M1BD425LL/A,TH,M1BD425TH/A,2024-03-27,,Y,2026-04-17 15:11:39.238261,MDM_PRODUCT
M1BD425LL/A,AE,M1BD425AB/A,2024-03-20,,Y,2026-04-17 15:11:39.238265,MDM_PRODUCT
M1BD425LL/A,SA,M1BD425AB/A,2024-03-20,,Y,2026-04-17 15:11:39.238269,MDM_PRODUCT
M4AF9F9LL/A,US,M4AF9F9LL/A,2024-03-08,,Y,2026-04-17 15:11:39.238295,MDM_PRODUCT
M4AF9F9LL/A,CA,M4AF9F9VC/A,2024-03-11,,Y,2026-04-17 15:11:39.238299,MDM_PRODUCT
M4AF9F9LL/A,MX,M4AF9F9LM/A,2024-03-15,,Y,2026-04-17 15:11:39.238303,MDM_PRODUCT
M4AF9F9LL/A,BR,M4AF9F9BZ/A,2024-03-20,,Y,2026-04-17 15:11:39.238307,MDM_PRODUCT
M4AF9F9LL/A,UK,M4AF9F9B/A,2024-03-11,,Y,2026-04-17 15:11:39.238311,MDM_PRODUCT
M4AF9F9LL/A,DE,M4AF9F9ZD/A,2024-03-11,,Y,2026-04-17 15:11:39.238314,MDM_PRODUCT
M4AF9F9LL/A,FR,M4AF9F9NF/A,2024-03-11,,Y,2026-04-17 15:11:39.238318,MDM_PRODUCT
M4AF9F9LL/A,IT,M4AF9F9T/A,2024-03-10,,Y,2026-04-17 15:11:39.238322,MDM_PRODUCT
M4AF9F9LL/A,ES,M4AF9F9Y/A,2024-03-11,,Y,2026-04-17 15:11:39.238326,MDM_PRODUCT
M4AF9F9LL/A,NL,M4AF9F9N/A,2024-03-10,,Y,2026-04-17 15:11:39.238330,MDM_PRODUCT
M4AF9F9LL/A,SE,M4AF9F9KS/A,2024-03-18,,Y,2026-04-17 15:11:39.238334,MDM_PRODUCT
M4AF9F9LL/A,CH,M4AF9F9ZD/A,2024-03-18,,Y,2026-04-17 15:11:39.238338,MDM_PRODUCT
M4AF9F9LL/A,BE,M4AF9F9BFN/A,2024-03-14,,Y,2026-04-17 15:11:39.238342,MDM_PRODUCT
M4AF9F9LL/A,NO,M4AF9F9H/A,2024-03-12,,Y,2026-04-17 15:11:39.238345,MDM_PRODUCT
M4AF9F9LL/A,DK,M4AF9F9DK/A,2024-03-18,,Y,2026-04-17 15:11:39.238349,MDM_PRODUCT
M4AF9F9LL/A,FI,M4AF9F9KN/A,2024-03-15,,Y,2026-04-17 15:11:39.238353,MDM_PRODUCT
M4AF9F9LL/A,IE,M4AF9F9B/A,2024-03-18,,Y,2026-04-17 15:11:39.238357,MDM_PRODUCT
M4AF9F9LL/A,AT,M4AF9F9ZD/A,2024-03-13,,Y,2026-04-17 15:11:39.238361,MDM_PRODUCT
M4AF9F9LL/A,PL,M4AF9F9ZE/A,2024-03-17,,Y,2026-04-17 15:11:39.238364,MDM_PRODUCT
M4AF9F9LL/A,TR,M4AF9F9TU/A,2024-03-20,,Y,2026-04-17 15:11:39.238368,MDM_PRODUCT
M4AF9F9LL/A,ZA,M4AF9F9XA/A,2024-03-29,,Y,2026-04-17 15:11:39.238372,MDM_PRODUCT
M4AF9F9LL/A,IL,M4AF9F9HB/A,2024-03-20,,Y,2026-04-17 15:11:39.238376,MDM_PRODUCT
M4AF9F9LL/A,JP,M4AF9F9J/A,2024-03-09,,Y,2026-04-17 15:11:39.238380,MDM_PRODUCT
M4AF9F9LL/A,CN,M4AF9F9CH/A,2024-03-09,,Y,2026-04-17 15:11:39.238385,MDM_PRODUCT
M4AF9F9LL/A,HK,M4AF9F9ZP/A,2024-03-13,,Y,2026-04-17 15:11:39.238390,MDM_PRODUCT
M4AF9F9LL/A,TW,M4AF9F9FE/A,2024-03-14,,Y,2026-04-17 15:11:39.238393,MDM_PRODUCT
M4AF9F9LL/A,KR,M4AF9F9KH/A,2024-03-12,,Y,2026-04-17 15:11:39.238397,MDM_PRODUCT
M4AF9F9LL/A,IN,M4AF9F9HN/A,2024-04-03,,Y,2026-04-17 15:11:39.238401,MDM_PRODUCT
M4AF9F9LL/A,AU,M4AF9F9X/A,2024-03-11,,Y,2026-04-17 15:11:39.238405,MDM_PRODUCT
M4AF9F9LL/A,NZ,M4AF9F9X/A,2024-03-11,,Y,2026-04-17 15:11:39.238409,MDM_PRODUCT
M4AF9F9LL/A,SG,M4AF9F9ZA/A,2024-03-14,,Y,2026-04-17 15:11:39.238413,MDM_PRODUCT
M4AF9F9LL/A,MY,M4AF9F9D/A,2024-03-31,,Y,2026-04-17 15:11:39.238416,MDM_PRODUCT
M4AF9F9LL/A,TH,M4AF9F9TH/A,2024-03-22,,Y,2026-04-17 15:11:39.238420,MDM_PRODUCT
M4AF9F9LL/A,AE,M4AF9F9AB/A,2024-03-17,,Y,2026-04-17 15:11:39.238424,MDM_PRODUCT
M4AF9F9LL/A,SA,M4AF9F9AB/A,2024-03-15,,Y,2026-04-17 15:11:39.238428,MDM_PRODUCT
MC8271CLL/A,US,MC8271CLL/A,2024-03-08,,Y,2026-04-17 15:11:39.238451,MDM_PRODUCT
MC8271CLL/A,CA,MC8271CVC/A,2024-03-10,,Y,2026-04-17 15:11:39.238455,MDM_PRODUCT
MC8271CLL/A,MX,MC8271CLM/A,2024-03-14,,Y,2026-04-17 15:11:39.238459,MDM_PRODUCT
MC8271CLL/A,BR,MC8271CBZ/A,2024-03-26,,Y,2026-04-17 15:11:39.238463,MDM_PRODUCT
MC8271CLL/A,UK,MC8271CB/A,2024-03-11,,Y,2026-04-17 15:11:39.238467,MDM_PRODUCT
MC8271CLL/A,DE,MC8271CZD/A,2024-03-10,,Y,2026-04-17 15:11:39.238470,MDM_PRODUCT
MC8271CLL/A,FR,MC8271CNF/A,2024-03-10,,Y,2026-04-17 15:11:39.238474,MDM_PRODUCT
MC8271CLL/A,IT,MC8271CT/A,2024-03-10,,Y,2026-04-17 15:11:39.238478,MDM_PRODUCT
MC8271CLL/A,ES,MC8271CY/A,2024-03-11,,Y,2026-04-17 15:11:39.238482,MDM_PRODUCT
MC8271CLL/A,NL,MC8271CN/A,2024-03-10,,Y,2026-04-17 15:11:39.238485,MDM_PRODUCT
MC8271CLL/A,SE,MC8271CKS/A,2024-03-15,,Y,2026-04-17 15:11:39.238489,MDM_PRODUCT
MC8271CLL/A,CH,MC8271CZD/A,2024-03-14,,Y,2026-04-17 15:11:39.238493,MDM_PRODUCT
MC8271CLL/A,BE,MC8271CBFN/A,2024-03-12,,Y,2026-04-17 15:11:39.238497,MDM_PRODUCT
MC8271CLL/A,NO,MC8271CH/A,2024-03-15,,Y,2026-04-17 15:11:39.238500,MDM_PRODUCT
MC8271CLL/A,DK,MC8271CDK/A,2024-03-14,,Y,2026-04-17 15:11:39.238504,MDM_PRODUCT
MC8271CLL/A,FI,MC8271CKN/A,2024-03-16,,Y,2026-04-17 15:11:39.238508,MDM_PRODUCT
MC8271CLL/A,IE,MC8271CB/A,2024-03-15,,Y,2026-04-17 15:11:39.238512,MDM_PRODUCT
MC8271CLL/A,AT,MC8271CZD/A,2024-03-13,,Y,2026-04-17 15:11:39.238520,MDM_PRODUCT
MC8271CLL/A,PL,MC8271CZE/A,2024-03-11,,Y,2026-04-17 15:11:39.238524,MDM_PRODUCT
MC8271CLL/A,TR,MC8271CTU/A,2024-03-16,,Y,2026-04-17 15:11:39.238528,MDM_PRODUCT
MC8271CLL/A,ZA,MC8271CXA/A,2024-03-27,,Y,2026-04-17 15:11:39.238532,MDM_PRODUCT
MC8271CLL/A,IL,MC8271CHB/A,2024-03-15,,Y,2026-04-17 15:11:39.238536,MDM_PRODUCT
MC8271CLL/A,JP,MC8271CJ/A,2024-03-09,,Y,2026-04-17 15:11:39.238539,MDM_PRODUCT
MC8271CLL/A,CN,MC8271CCH/A,2024-03-09,,Y,2026-04-17 15:11:39.238543,MDM_PRODUCT
MC8271CLL/A,HK,MC8271CZP/A,2024-03-10,,Y,2026-04-17 15:11:39.238547,MDM_PRODUCT
MC8271CLL/A,TW,MC8271CFE/A,2024-03-10,,Y,2026-04-17 15:11:39.238551,MDM_PRODUCT
MC8271CLL/A,KR,MC8271CKH/A,2024-03-15,,Y,2026-04-17 15:11:39.238555,MDM_PRODUCT
MC8271CLL/A,IN,MC8271CHN/A,2024-03-22,,Y,2026-04-17 15:11:39.238558,MDM_PRODUCT
MC8271CLL/A,AU,MC8271CX/A,2024-03-11,,Y,2026-04-17 15:11:39.238562,MDM_PRODUCT
MC8271CLL/A,NZ,MC8271CX/A,2024-03-15,,Y,2026-04-17 15:11:39.238566,MDM_PRODUCT
MC8271CLL/A,SG,MC8271CZA/A,2024-03-14,,Y,2026-04-17 15:11:39.238570,MDM_PRODUCT
MC8271CLL/A,MY,MC8271CD/A,2024-04-02,,Y,2026-04-17 15:11:39.238574,MDM_PRODUCT
MC8271CLL/A,TH,MC8271CTH/A,2024-04-03,,Y,2026-04-17 15:11:39.238578,MDM_PRODUCT
MC8271CLL/A,AE,MC8271CAB/A,2024-03-20,,Y,2026-04-17 15:11:39.238581,MDM_PRODUCT
MC8271CLL/A,SA,MC8271CAB/A,2024-03-17,,Y,2026-04-17 15:11:39.238585,MDM_PRODUCT
M689D5DLL/A,US,M689D5DLL/A,2024-03-08,,Y,2026-04-17 15:11:39.238608,MDM_PRODUCT
M689D5DLL/A,CA,M689D5DVC/A,2024-03-11,,Y,2026-04-17 15:11:39.238612,MDM_PRODUCT
M689D5DLL/A,MX,M689D5DLM/A,2024-03-18,,Y,2026-04-17 15:11:39.238615,MDM_PRODUCT
M689D5DLL/A,BR,M689D5DBZ/A,2024-03-19,,Y,2026-04-17 15:11:39.238619,MDM_PRODUCT
M689D5DLL/A,UK,M689D5DB/A,2024-03-10,,Y,2026-04-17 15:11:39.238623,MDM_PRODUCT
M689D5DLL/A,DE,M689D5DZD/A,2024-03-09,,Y,2026-04-17 15:11:39.238627,MDM_PRODUCT
M689D5DLL/A,FR,M689D5DNF/A,2024-03-11,,Y,2026-04-17 15:11:39.238631,MDM_PRODUCT
M689D5DLL/A,IT,M689D5DT/A,2024-03-09,,Y,2026-04-17 15:11:39.238634,MDM_PRODUCT
M689D5DLL/A,ES,M689D5DY/A,2024-03-11,,Y,2026-04-17 15:11:39.238638,MDM_PRODUCT
M689D5DLL/A,NL,M689D5DN/A,2024-03-11,,Y,2026-04-17 15:11:39.238642,MDM_PRODUCT
M689D5DLL/A,SE,M689D5DKS/A,2024-03-12,,Y,2026-04-17 15:11:39.238649,MDM_PRODUCT
M689D5DLL/A,CH,M689D5DZD/A,2024-03-17,,Y,2026-04-17 15:11:39.238652,MDM_PRODUCT
M689D5DLL/A,BE,M689D5DBFN/A,2024-03-14,,Y,2026-04-17 15:11:39.238656,MDM_PRODUCT
M689D5DLL/A,NO,M689D5DH/A,2024-03-15,,Y,2026-04-17 15:11:39.238660,MDM_PRODUCT
M689D5DLL/A,DK,M689D5DDK/A,2024-03-18,,Y,2026-04-17 15:11:39.238664,MDM_PRODUCT
M689D5DLL/A,FI,M689D5DKN/A,2024-03-14,,Y,2026-04-17 15:11:39.238668,MDM_PRODUCT
M689D5DLL/A,IE,M689D5DB/A,2024-03-14,,Y,2026-04-17 15:11:39.238671,MDM_PRODUCT
M689D5DLL/A,AT,M689D5DZD/A,2024-03-12,,Y,2026-04-17 15:11:39.238675,MDM_PRODUCT
M689D5DLL/A,PL,M689D5DZE/A,2024-03-12,,Y,2026-04-17 15:11:39.238679,MDM_PRODUCT
M689D5DLL/A,TR,M689D5DTU/A,2024-03-24,,Y,2026-04-17 15:11:39.238683,MDM_PRODUCT
M689D5DLL/A,ZA,M689D5DXA/A,2024-03-29,,Y,2026-04-17 15:11:39.238686,MDM_PRODUCT
M689D5DLL/A,IL,M689D5DHB/A,2024-03-19,,Y,2026-04-17 15:11:39.238690,MDM_PRODUCT
M689D5DLL/A,JP,M689D5DJ/A,2024-03-10,,Y,2026-04-17 15:11:39.238694,MDM_PRODUCT
M689D5DLL/A,CN,M689D5DCH/A,2024-03-14,,Y,2026-04-17 15:11:39.238698,MDM_PRODUCT
M689D5DLL/A,HK,M689D5DZP/A,2024-03-12,,Y,2026-04-17 15:11:39.238702,MDM_PRODUCT
M689D5DLL/A,TW,M689D5DFE/A,2024-03-15,,Y,2026-04-17 15:11:39.238705,MDM_PRODUCT
M689D5DLL/A,KR,M689D5DKH/A,2024-03-12,,Y,2026-04-17 15:11:39.238709,MDM_PRODUCT
M689D5DLL/A,IN,M689D5DHN/A,2024-04-01,,Y,2026-04-17 15:11:39.238713,MDM_PRODUCT
M689D5DLL/A,AU,M689D5DX/A,2024-03-11,,Y,2026-04-17 15:11:39.238717,MDM_PRODUCT
M689D5DLL/A,NZ,M689D5DX/A,2024-03-16,,Y,2026-04-17 15:11:39.238720,MDM_PRODUCT
M689D5DLL/A,SG,M689D5DZA/A,2024-03-12,,Y,2026-04-17 15:11:39.238724,MDM_PRODUCT
M689D5DLL/A,MY,M689D5DD/A,2024-03-27,,Y,2026-04-17 15:11:39.238728,MDM_PRODUCT
M689D5DLL/A,TH,M689D5DTH/A,2024-04-03,,Y,2026-04-17 15:11:39.238732,MDM_PRODUCT
M689D5DLL/A,AE,M689D5DAB/A,2024-03-16,,Y,2026-04-17 15:11:39.238736,MDM_PRODUCT
M689D5DLL/A,SA,M689D5DAB/A,2024-03-18,,Y,2026-04-17 15:11:39.238739,MDM_PRODUCT
MBADA0DLL/A,US,MBADA0DLL/A,2024-03-08,,Y,2026-04-17 15:11:39.238762,MDM_PRODUCT
MBADA0DLL/A,CA,MBADA0DVC/A,2024-03-09,,Y,2026-04-17 15:11:39.238766,MDM_PRODUCT
MBADA0DLL/A,MX,MBADA0DLM/A,2024-03-12,,Y,2026-04-17 15:11:39.238770,MDM_PRODUCT
MBADA0DLL/A,BR,MBADA0DBZ/A,2024-03-17,,Y,2026-04-17 15:11:39.238774,MDM_PRODUCT
MBADA0DLL/A,UK,MBADA0DB/A,2024-03-09,,Y,2026-04-17 15:11:39.238777,MDM_PRODUCT
MBADA0DLL/A,DE,MBADA0DZD/A,2024-03-11,,Y,2026-04-17 15:11:39.238781,MDM_PRODUCT
MBADA0DLL/A,FR,MBADA0DNF/A,2024-03-11,,Y,2026-04-17 15:11:39.238785,MDM_PRODUCT
MBADA0DLL/A,IT,MBADA0DT/A,2024-03-10,,Y,2026-04-17 15:11:39.238789,MDM_PRODUCT
MBADA0DLL/A,ES,MBADA0DY/A,2024-03-09,,Y,2026-04-17 15:11:39.238792,MDM_PRODUCT
MBADA0DLL/A,NL,MBADA0DN/A,2024-03-09,,Y,2026-04-17 15:11:39.238796,MDM_PRODUCT
MBADA0DLL/A,SE,MBADA0DKS/A,2024-03-17,,Y,2026-04-17 15:11:39.238800,MDM_PRODUCT
MBADA0DLL/A,CH,MBADA0DZD/A,2024-03-17,,Y,2026-04-17 15:11:39.238804,MDM_PRODUCT
MBADA0DLL/A,BE,MBADA0DBFN/A,2024-03-13,,Y,2026-04-17 15:11:39.238808,MDM_PRODUCT
MBADA0DLL/A,NO,MBADA0DH/A,2024-03-17,,Y,2026-04-17 15:11:39.238811,MDM_PRODUCT
MBADA0DLL/A,DK,MBADA0DDK/A,2024-03-13,,Y,2026-04-17 15:11:39.238815,MDM_PRODUCT
MBADA0DLL/A,FI,MBADA0DKN/A,2024-03-13,,Y,2026-04-17 15:11:39.238819,MDM_PRODUCT
MBADA0DLL/A,IE,MBADA0DB/A,2024-03-17,,Y,2026-04-17 15:11:39.238822,MDM_PRODUCT
MBADA0DLL/A,AT,MBADA0DZD/A,2024-03-17,,Y,2026-04-17 15:11:39.238826,MDM_PRODUCT
MBADA0DLL/A,PL,MBADA0DZE/A,2024-03-13,,Y,2026-04-17 15:11:39.238830,MDM_PRODUCT
MBADA0DLL/A,TR,MBADA0DTU/A,2024-03-25,,Y,2026-04-17 15:11:39.238834,MDM_PRODUCT
MBADA0DLL/A,ZA,MBADA0DXA/A,2024-03-29,,Y,2026-04-17 15:11:39.238837,MDM_PRODUCT
MBADA0DLL/A,IL,MBADA0DHB/A,2024-03-20,,Y,2026-04-17 15:11:39.238841,MDM_PRODUCT
MBADA0DLL/A,JP,MBADA0DJ/A,2024-03-11,,Y,2026-04-17 15:11:39.238847,MDM_PRODUCT
MBADA0DLL/A,CN,MBADA0DCH/A,2024-03-14,,Y,2026-04-17 15:11:39.238851,MDM_PRODUCT
MBADA0DLL/A,HK,MBADA0DZP/A,2024-03-14,,Y,2026-04-17 15:11:39.238855,MDM_PRODUCT
MBADA0DLL/A,TW,MBADA0DFE/A,2024-03-14,,Y,2026-04-17 15:11:39.238860,MDM_PRODUCT
MBADA0DLL/A,KR,MBADA0DKH/A,2024-03-15,,Y,2026-04-17 15:11:39.238865,MDM_PRODUCT
MBADA0DLL/A,IN,MBADA0DHN/A,2024-03-29,,Y,2026-04-17 15:11:39.238868,MDM_PRODUCT
MBADA0DLL/A,AU,MBADA0DX/A,2024-03-09,,Y,2026-04-17 15:11:39.238872,MDM_PRODUCT
MBADA0DLL/A,NZ,MBADA0DX/A,2024-03-12,,Y,2026-04-17 15:11:39.238876,MDM_PRODUCT
MBADA0DLL/A,SG,MBADA0DZA/A,2024-03-11,,Y,2026-04-17 15:11:39.238880,MDM_PRODUCT
MBADA0DLL/A,MY,MBADA0DD/A,2024-03-24,,Y,2026-04-17 15:11:39.238883,MDM_PRODUCT
MBADA0DLL/A,TH,MBADA0DTH/A,2024-03-29,,Y,2026-04-17 15:11:39.238887,MDM_PRODUCT
MBADA0DLL/A,AE,MBADA0DAB/A,2024-03-20,,Y,2026-04-17 15:11:39.238891,MDM_PRODUCT
MBADA0DLL/A,SA,MBADA0DAB/A,2024-03-17,,Y,2026-04-17 15:11:39.238895,MDM_PRODUCT
MACD9D1LL/A,US,MACD9D1LL/A,2024-03-08,,Y,2026-04-17 15:11:39.238917,MDM_PRODUCT
MACD9D1LL/A,CA,MACD9D1VC/A,2024-03-11,,Y,2026-04-17 15:11:39.238921,MDM_PRODUCT
MACD9D1LL/A,MX,MACD9D1LM/A,2024-03-13,,Y,2026-04-17 15:11:39.238925,MDM_PRODUCT
MACD9D1LL/A,BR,MACD9D1BZ/A,2024-03-20,,Y,2026-04-17 15:11:39.238929,MDM_PRODUCT
MACD9D1LL/A,UK,MACD9D1B/A,2024-03-10,,Y,2026-04-17 15:11:39.238933,MDM_PRODUCT
MACD9D1LL/A,DE,MACD9D1ZD/A,2024-03-11,,Y,2026-04-17 15:11:39.238937,MDM_PRODUCT
MACD9D1LL/A,FR,MACD9D1NF/A,2024-03-11,,Y,2026-04-17 15:11:39.238940,MDM_PRODUCT
MACD9D1LL/A,IT,MACD9D1T/A,2024-03-11,,Y,2026-04-17 15:11:39.238944,MDM_PRODUCT
MACD9D1LL/A,ES,MACD9D1Y/A,2024-03-09,,Y,2026-04-17 15:11:39.238948,MDM_PRODUCT
MACD9D1LL/A,NL,MACD9D1N/A,2024-03-09,,Y,2026-04-17 15:11:39.238952,MDM_PRODUCT
MACD9D1LL/A,SE,MACD9D1KS/A,2024-03-16,,Y,2026-04-17 15:11:39.238956,MDM_PRODUCT
MACD9D1LL/A,CH,MACD9D1ZD/A,2024-03-16,,Y,2026-04-17 15:11:39.238959,MDM_PRODUCT
MACD9D1LL/A,BE,MACD9D1BFN/A,2024-03-15,,Y,2026-04-17 15:11:39.238963,MDM_PRODUCT
MACD9D1LL/A,NO,MACD9D1H/A,2024-03-13,,Y,2026-04-17 15:11:39.238969,MDM_PRODUCT
MACD9D1LL/A,DK,MACD9D1DK/A,2024-03-14,,Y,2026-04-17 15:11:39.238973,MDM_PRODUCT
MACD9D1LL/A,FI,MACD9D1KN/A,2024-03-18,,Y,2026-04-17 15:11:39.238977,MDM_PRODUCT
MACD9D1LL/A,IE,MACD9D1B/A,2024-03-11,,Y,2026-04-17 15:11:39.238981,MDM_PRODUCT
MACD9D1LL/A,AT,MACD9D1ZD/A,2024-03-16,,Y,2026-04-17 15:11:39.238985,MDM_PRODUCT
MACD9D1LL/A,PL,MACD9D1ZE/A,2024-03-13,,Y,2026-04-17 15:11:39.238989,MDM_PRODUCT
MACD9D1LL/A,TR,MACD9D1TU/A,2024-03-21,,Y,2026-04-17 15:11:39.238993,MDM_PRODUCT
MACD9D1LL/A,ZA,MACD9D1XA/A,2024-03-29,,Y,2026-04-17 15:11:39.238997,MDM_PRODUCT
MACD9D1LL/A,IL,MACD9D1HB/A,2024-03-20,,Y,2026-04-17 15:11:39.239000,MDM_PRODUCT
MACD9D1LL/A,JP,MACD9D1J/A,2024-03-09,,Y,2026-04-17 15:11:39.239004,MDM_PRODUCT
MACD9D1LL/A,CN,MACD9D1CH/A,2024-03-15,,Y,2026-04-17 15:11:39.239008,MDM_PRODUCT
MACD9D1LL/A,HK,MACD9D1ZP/A,2024-03-13,,Y,2026-04-17 15:11:39.239012,MDM_PRODUCT
MACD9D1LL/A,TW,MACD9D1FE/A,2024-03-15,,Y,2026-04-17 15:11:39.239016,MDM_PRODUCT
MACD9D1LL/A,KR,MACD9D1KH/A,2024-03-15,,Y,2026-04-17 15:11:39.239020,MDM_PRODUCT
MACD9D1LL/A,IN,MACD9D1HN/A,2024-04-02,,Y,2026-04-17 15:11:39.239023,MDM_PRODUCT
MACD9D1LL/A,AU,MACD9D1X/A,2024-03-09,,Y,2026-04-17 15:11:39.239027,MDM_PRODUCT
MACD9D1LL/A,NZ,MACD9D1X/A,2024-03-15,,Y,2026-04-17 15:11:39.239031,MDM_PRODUCT
MACD9D1LL/A,SG,MACD9D1ZA/A,2024-03-09,,Y,2026-04-17 15:11:39.239035,MDM_PRODUCT
MACD9D1LL/A,MY,MACD9D1D/A,2024-03-31,,Y,2026-04-17 15:11:39.239039,MDM_PRODUCT
MACD9D1LL/A,TH,MACD9D1TH/A,2024-04-04,,Y,2026-04-17 15:11:39.239042,MDM_PRODUCT
MACD9D1LL/A,AE,MACD9D1AB/A,2024-03-20,,Y,2026-04-17 15:11:39.239046,MDM_PRODUCT
MACD9D1LL/A,SA,MACD9D1AB/A,2024-03-19,,Y,2026-04-17 15:11:39.239050,MDM_PRODUCT
M7DEA9FLL/A,US,M7DEA9FLL/A,2024-03-08,,Y,2026-04-17 15:11:39.239073,MDM_PRODUCT
M7DEA9FLL/A,CA,M7DEA9FVC/A,2024-03-09,,Y,2026-04-17 15:11:39.239077,MDM_PRODUCT
M7DEA9FLL/A,MX,M7DEA9FLM/A,2024-03-18,,Y,2026-04-17 15:11:39.239081,MDM_PRODUCT
M7DEA9FLL/A,BR,M7DEA9FBZ/A,2024-03-16,,Y,2026-04-17 15:11:39.239084,MDM_PRODUCT
M7DEA9FLL/A,UK,M7DEA9FB/A,2024-03-10,,Y,2026-04-17 15:11:39.239088,MDM_PRODUCT
